mode,route_id,o_zone_id,d_zone_id,unique_route_id,prob,node_ids,link_ids,distance_mile,total_distance_km,total_free_flow_travel_time,total_travel_time,route_key,volume
1,1,18,4,2,0.249171,18;7;8;9;5;4,54;17;21;23;11,22,35.398,22,35.7084,51_126,24.9171
1,3,18,4,3,0.0206307,18;16;8;6;5;4,55;47;19;15;11,16,25.744,16,39.828,57_147,2.06307
1,0,18,6,1,0.971005,18;7;8;6,54;17;19,7,11.263,7,23.6013,39_90,97.1005
1,1,18,6,2,0.0083645,18;7;8;9;5;6,54;17;21;23;12,24,38.616,24,42.1592,53_127,0.83645
1,3,18,6,3,0.0206307,18;16;8;6,55;47;19,10,16.09,10,27.6463,48_121,2.06307
1,0,18,7,1,1,18;7,54,2,3.218,2,2.06662,25_54,200
1,0,18,8,1,0.979369,18;7;8,54;17,5,8.045,5,8.35857,33_71,293.811
1,3,18,8,2,0.0206307,18;16;8,55;47,8,12.872,8,12.4036,42_102,6.18921
1,0,18,9,1,0.0184019,18;16;10;9,55;48;26,10,16.09,10,30.4321,53_129,3.68038
1,1,18,9,2,0.960967,18;7;8;9,54;17;21,15,24.135,15,23.438,42_92,192.193
1,3,18,9,3,0.00823581,18;16;8;6;5;9,55;47;19;15;13,19,30.571,19,48.0057,62_149,1.64716
1,5,18,9,4,0.0123949,18;16;8;9,55;47;21,18,28.962,18,27.483,51_123,2.47897
1,0,18,10,1,0.946636,18;16;10,55;48,7,11.263,7,24.5319,44_103,662.645
1,2,18,10,3,0.0243692,18;7;8;9;10,54;17;21;25,18,28.962,18,29.4011,52_117,17.0584
1,1,18,10,2,0.0083645,18;20;19;15;10,56;61;57;43,17,27.353,17,32.0527,82_217,5.85515
1,3,18,10,4,0.0206307,18;16;17;10,55;49;51,13,20.917,13,28.3607,61_155,14.4415
1,1,18,11,2,0.0083645,18;7;8;9;5;4;11,54;17;21;23;11;10,28,45.052,28,43.5281,62_136,1.6729
1,0,18,11,1,0.946636,18;16;10;11,55;48;27,12,19.308,12,36.5782,55_130,189.327
1,7,18,11,6,0.0154471,18;20;22;23;14;11,56;63;70;71;40,21,33.789,21,47.9671,108_300,3.08942
1,5,18,11,5,0.0123949,18;16;17;10;11,55;49;51;27,18,28.962,18,40.4069,72_182,2.47897
1,2,18,11,3,0.00892213,18;7;8;9;10;11,54;17;21;25;27,23,37.007,23,41.4474,63_144,1.78443
1,3,18,11,4,0.00823581,18;16;8;6;5;4;11,55;47;19;15;11;10,22,35.398,22,47.6477,68_157,1.64716
1,0,18,12,1,0.0184019,18;16;10;11;12,55;48;27;33,18,28.962,18,50.8446,67_163,3.68038
1,2,18,12,3,0.0938831,18;7;8;6;2;1;3;12,54;17;19;14;3;2;7,26,41.834,26,44.1374,57_116,18.7766
1,1,18,12,2,0.12928,18;7;8;9;5;4;3;12,54;17;21;23;11;8;7,30,48.27,30,44.0788,66_141,25.856
1,3,18,12,4,0.0206307,18;16;8;6;5;4;3;12,55;47;19;15;11;8;7,24,38.616,24,48.1984,72_162,4.12614
1,8,18,12,6,0.333973,18;7;8;6;5;4;3;12,54;17;19;15;11;8;7,21,33.789,21,44.1534,63_131,66.7946
1,4,18,12,5,0.403831,18;20;21;24;13;12,56;62;66;74;38,20,32.18,20,44.6056,108_296,80.7663
1,0,18,13,1,0.908612,18;20;21;24;13,56;62;66;74,17,27.353,17,41.5699,96_258,90.8612
1,1,18,13,2,0.0083645,18;20;22;23;24;13,56;63;70;73;74,19,30.571,19,45.4717,120_336,0.83645
1,8,18,13,6,0.0380236,18;7;8;6;5;4;3;12;13,54;17;19;15;11;8;7;37,24,38.616,24,47.1876,76_168,3.80236
1,7,18,13,5,0.0154471,18;7;8;9;5;4;3;12;13,54;17;21;23;11;8;7;37,33,53.097,33,47.1129,79_178,1.54471
1,2,18,13,3,0.00892213,18;7;8;6;2;1;3;12;13,54;17;19;14;3;2;7;37,29,46.661,29,47.1716,70_153,0.892213
1,3,18,13,4,0.0206307,18;16;8;6;5;4;3;12;13,55;47;19;15;11;8;7;37,27,43.443,27,51.2326,85_199,2.06307
1,4,18,14,4,0.762077,18;20;19;15;14,56;61;57;44,16,25.744,16,32.6692,86_218,76.2077
1,0,18,14,1,0.0184019,18;16;17;19;15;14,55;49;53;57;44,15,24.135,15,37.7145,99_258,1.84019
1,1,18,14,2,0.210599,18;20;22;23;14,56;63;70;71,17,27.353,17,32.9839,97_260,21.0599
1,2,18,14,3,0.00892213,18;20;21;24;23;14,56;62;66;76;71,19,30.571,19,36.8849,120_331,0.892213
1,2,18,15,3,0.00892213,18;20;21;22;15,56;62;65;67,15,24.135,15,26.4767,96_250,1.78443
1,0,18,15,1,0.033849,18;16;17;19;15,55;49;53;57,10,16.09,10,23.4167,85_214,6.76979
1,1,18,15,2,0.948993,18;20;19;15,56;61;57,11,17.699,11,18.3714,72_174,189.799
1,3,18,15,4,0.00823581,18;20;22;15,56;63;67,12,19.308,12,21.2441,75_186,1.64716
1,0,18,16,1,1,18;16,55,3,4.827,3,3.20564,34_55,500
1,1,18,17,2,0.0083645,18;20;19;15;10;17,56;61;57;43;30,25,40.225,25,49.8958,99_247,5.0187
1,0,18,17,1,0.982713,18;16;17,55;49,5,8.045,5,11.6194,51_104,589.628
1,2,18,17,3,0.00892213,18;7;8;9;10;17,54;17;21;25;30,26,41.834,26,47.2443,69_147,5.35328
1,0,18,19,1,0.033849,18;16;17;19,55;49;53,7,11.263,7,19.1637,70_157,10.1547
1,2,18,19,3,0.00892213,18;20;21;22;15;19,56;62;65;67;45,18,28.962,18,30.6555,115_295,2.67664
1,1,18,19,2,0.957229,18;20;19,56;61,8,12.872,8,14.1184,57_117,287.169
1,0,18,20,1,1,18;20,56,4,6.436,4,4.29652,38_56,400
1,0,18,21,1,1,18;20;21,56;62,10,16.09,10,13.1267,59_118,100
1,0,18,22,1,0.991078,18;20;22,56;63,9,14.481,9,12.4603,60_119,297.323
1,2,18,22,2,0.00892213,18;20;21;22,56;62;65,12,19.308,12,17.6929,81_183,2.67664
1,0,18,23,1,0.782574,18;20;22;23,56;63;70,13,20.917,13,24.1081,83_189,78.2574
1,2,18,23,2,0.217426,18;20;21;24;23,56;62;66;76,15,24.135,15,28.009,106_260,21.7425
1,2,19,1,3,0.00892213,19;15;10;11;12;3;1,57;43;27;33;35;5,28,45.052,28,52.2887,71_200,2.67664
1,0,19,1,1,0.0307968,19;17;16;8;6;2;1,58;52;47;19;14;3,22,35.398,22,52.2728,69_193,9.23903
1,1,19,1,2,0.898036,19;15;10;9;5;4;3;1,57;43;26;23;11;8;5,27,43.443,27,44.4571,66_173,269.411
1,7,19,1,4,0.0154471,19;15;14;11;4;3;1,57;44;40;31;8;5,26,41.834,26,49.9087,67_185,4.63412
1,9,19,1,5,0.0467982,19;15;10;11;4;3;1,57;43;27;31;8;5,28,45.052,28,46.3553,63_171,14.0395
1,8,19,2,6,0.0380236,19;17;16;18;7;8;6;2,58;52;50;54;17;19;14,19,30.571,19,48.6667,93_264,3.80236
1,7,19,2,5,0.0154471,19;15;14;11;4;3;1;2,57;44;40;31;8;5;1,32,51.488,32,55.9099,69_186,1.54471
1,0,19,2,1,0.0770173,19;17;16;8;6;2,58;52;47;19;14,16,25.744,16,46.2717,68_190,7.70173
1,2,19,2,3,0.00892213,19;15;22;21;20;18;7;8;6;2,57;46;69;64;60;54;17;19;14,30,48.27,30,60.2644,138_400,0.892213
1,1,19,2,2,0.0396083,19;15;10;9;5;4;3;1;2,57;43;26;23;11;8;5;1,33,53.097,33,50.4584,68_174,3.96083
1,6,19,2,4,0.774183,19;20;18;7;8;6;2,59;60;54;17;19;14,20,32.18,20,44.1695,80_223,77.4183
1,9,19,2,7,0.0467982,19;15;10;11;4;3;1;2,57;43;27;31;8;5;1,34,54.706,34,52.3565,65_172,4.67982
1,0,19,4,1,0.0184019,19;17;16;8;6;5;4,58;52;47;19;15;11,17,27.353,17,51.9571,75_202,3.68038
1,1,19,4,2,0.898036,19;15;10;9;5;4,57;43;26;23;11,19,30.571,19,36.1049,62_160,179.607
1,5,19,4,4,0.0123949,19;17;10;9;5;4,58;51;26;23;11,20,32.18,20,41.883,64_169,2.47897
1,2,19,4,3,0.0557204,19;15;10;11;4,57;43;27;31,20,32.18,20,38.003,59_158,11.1441
1,7,19,4,5,0.0154471,19;15;14;11;4,57;44;40;31,18,28.962,18,41.5564,63_172,3.08942
1,0,19,5,1,0.0184019,19;17;16;8;6;5,58;52;47;19;15,15,24.135,15,49.596,71_191,1.84019
1,1,19,5,2,0.953756,19;15;10;9;5,57;43;26;23,17,27.353,17,33.7438,58_149,95.3756
1,5,19,5,3,0.0123949,19;17;10;9;5,58;51;26;23,18,28.962,18,39.522,60_158,1.23949
1,7,19,5,4,0.0154471,19;15;14;11;4;5,57;44;40;31;9,20,32.18,20,43.924,68_181,1.54471
1,0,19,6,1,0.0770173,19;17;16;8;6,58;52;47;19,11,17.699,11,39.7754,66_176,15.4035
1,7,19,6,5,0.0154471,19;15;14;11;4;5;6,57;44;40;31;9;12,24,38.616,24,52.7359,74_193,3.08942
1,1,19,6,2,0.0864065,19;15;10;9;5;6,57;43;26;23;12,21,33.789,21,42.5557,64_161,17.2813
1,2,19,6,3,0.00892213,19;15;22;21;20;18;7;8;6,57;46;69;64;60;54;17;19,25,40.225,25,53.7681,136_386,1.78443
1,6,19,6,4,0.774183,19;20;18;7;8;6,59;60;54;17;19,15,24.135,15,37.6732,78_209,154.837
1,8,19,6,6,0.0380236,19;17;16;18;7;8;6,58;52;50;54;17;19,14,22.526,14,42.1704,91_250,7.60472
1,2,19,7,3,0.00892213,19;15;22;21;20;18;7,57;46;69;64;60;54,20,32.18,20,32.2334,122_350,3.56885
1,0,19,7,1,0.0718725,19;17;16;18;7,58;52;50;54,9,14.481,9,20.6357,77_214,28.749
1,1,19,7,2,0.919205,19;20;18;7,59;60;54,10,16.09,10,16.1384,64_173,367.682
1,8,19,8,4,0.0380236,19;17;16;18;7;8,58;52;50;54;17,12,19.308,12,26.9276,85_231,26.6165
1,0,19,8,1,0.1007,19;17;16;8,58;52;47,9,14.481,9,24.5327,60_157,70.4901
1,1,19,8,2,0.852354,19;20;18;7;8,59;60;54;17,13,20.917,13,22.4304,72_190,596.648
1,2,19,8,3,0.00892213,19;15;22;21;20;18;7;8,57;46;69;64;60;54;17,23,37.007,23,38.5253,130_367,6.24549
1,0,19,9,1,0.0184019,19;17;16;10;9,58;52;48;26,11,17.699,11,42.5612,71_184,7.36076
1,1,19,9,2,0.969203,19;15;10;9,57;43;26,12,19.308,12,23.8345,53_126,387.681
1,5,19,9,3,0.0123949,19;17;10;9,58;51;26,13,20.917,13,29.6127,55_135,4.95795
1,0,19,10,1,0.0184019,19;17;16;10,58;52;48,8,12.872,8,36.661,62_158,33.1234
1,1,19,10,2,0.969203,19;15;10,57;43,9,14.481,9,17.9343,44_100,1744.57
1,5,19,10,3,0.0123949,19;17;10,58;51,10,16.09,10,23.7125,46_109,22.3108
1,0,19,11,1,0.399305,19;15;14;11,57;44;40,12,19.308,12,33.534,59_141,159.722
1,2,19,11,3,0.59233,19;15;10;11,57;43;27,14,22.526,14,29.9805,55_127,236.932
1,1,19,11,2,0.0083645,19;15;10;9;5;4;11,57;43;26;23;11;10,25,40.225,25,43.9246,73_170,3.3458
1,0,19,12,1,0.29443,19;15;14;11;12,57;44;40;33,18,28.962,18,47.8004,71_174,88.3291
1,1,19,12,2,0.0926086,19;15;10;9;5;4;3;12,57;43;26;23;11;8;7,27,43.443,27,44.4753,77_175,27.7826
1,2,19,12,3,0.59233,19;15;10;11;12,57;43;27;33,20,32.18,20,44.247,67_160,177.699
1,3,19,12,4,0.0206307,19;15;22;23;24;13;12,57;46;70;73;74;38,19,30.571,19,48.868,128_358,6.18921
1,0,19,13,1,0.490137,19;15;22;21;24;13,57;46;69;66;74,15,24.135,15,45.7578,114_312,147.041
1,7,19,13,5,0.0154471,19;15;14;11;12;13,57;44;40;33;37,21,33.789,21,50.8345,84_211,4.63412
1,1,19,13,2,0.054585,19;15;10;9;5;4;3;12;13,57;43;26;23;11;8;7;37,30,48.27,30,47.5095,90_212,16.3755
1,2,19,13,3,0.187646,19;15;10;11;12;13,57;43;27;33;37,23,37.007,23,47.2811,80_197,56.2938
1,3,19,13,4,0.162831,19;15;22;23;24;13,57;46;70;73;74,16,25.744,16,45.8322,116_320,48.8493
1,8,19,13,6,0.0893541,19;15;14;23;24;13,57;44;42;73;74,18,28.962,18,49.2188,108_290,26.8062
1,0,19,14,1,0.991636,19;15;14,57;44,8,12.872,8,18.5508,48_101,297.491
1,1,19,14,2,0.0083645,19;20;22;23;14,59;63;70;71,17,27.353,17,38.4671,98_263,2.50935
1,0,19,15,1,1,19;15,57,3,4.827,3,4.25306,34_57,800
1,0,19,16,1,0.703814,19;17;16,58;52,4,6.436,4,15.3347,52_110,914.958
1,2,19,16,3,0.00892213,19;15;22;21;20;18;16,57;46;69;64;60;55,21,33.789,21,33.3724,131_351,11.5988
1,1,19,16,2,0.287264,19;20;18;16,59;60;55,11,17.699,11,17.2775,73_174,373.443
1,0,19,17,1,0.991636,19;17,58,2,3.218,2,6.97115,36_58,1685.78
1,1,19,17,2,0.0083645,19;15;10;17,57;43;30,17,27.353,17,35.7775,61_130,14.2196
1,0,19,18,1,0.0718725,19;17;16;18,58;52;50,7,11.263,7,18.569,70_160,21.5618
1,1,19,18,2,0.919205,19;20;18,59;60,8,12.872,8,14.0718,57_119,275.762
1,2,19,18,3,0.00892213,19;15;22;21;20;18,57;46;69;64;60,18,28.962,18,30.1667,115_296,2.67664
1,0,19,20,1,0.991078,19;20,59,4,6.436,4,9.77967,39_59,1189.29
1,2,19,20,2,0.00892213,19;15;22;21;20,57;46;69;64,14,22.526,14,25.8746,97_236,10.7066
1,0,19,21,1,0.883066,19;15;22;21,57;46;69,8,12.872,8,17.3147,77_172,353.226
1,1,19,21,2,0.116934,19;20;21,59;62,10,16.09,10,18.6099,60_121,46.7738
1,0,19,22,1,0.991636,19;15;22,57;46,6,9.654,6,12.8208,56_103,1189.96
1,1,19,22,2,0.0083645,19;20;22,59;63,9,14.481,9,17.9434,61_122,10.0374
1,0,19,23,1,0.61488,19;15;22;23,57;46;70,10,16.09,10,24.4686,79_173,184.464
1,1,19,23,2,0.0083645,19;20;22;23,59;63;70,13,20.917,13,29.5912,84_192,2.50935
1,2,19,23,3,0.376756,19;15;14;23,57;44;42,12,19.308,12,27.8552,71_143,113.027
1,4,19,24,4,0.112362,19;15;14;23;24,57;44;42;73,14,22.526,14,31.7838,95_216,11.2362
1,0,19,24,1,0.592078,19;15;22;21;24,57;46;69;66,11,17.699,11,28.3227,101_238,59.2078
1,1,19,24,2,0.0083645,19;20;22;23;24,59;63;70;73,15,24.135,15,33.5198,108_265,0.83645
1,3,19,24,3,0.287196,19;15;22;23;24,57;46;70;73,12,19.308,12,28.3972,103_246,28.7196
1,0,20,1,1,0.908759,20;18;7;8;6;2;1,60;54;17;19;14;3,22,35.398,22,40.3909,62_167,272.628
1,9,20,1,5,0.0467982,20;21;24;13;12;3;1,62;66;74;38;35;5,24,38.616,24,48.3508,94_280,14.0395
1,1,20,1,2,0.0083645,20;19;15;10;9;5;4;3;1,61;57;43;26;23;11;8;5,31,49.879,31,54.279,86_234,2.50935
1,3,20,1,3,0.0206307,20;18;16;8;6;2;1,60;55;47;19;14;3,25,40.225,25,44.4359,71_198,6.18921
1,7,20,1,4,0.0154471,20;18;7;8;9;5;4;3;1,60;54;17;21;23;11;8;5,34,54.706,34,48.3528,75_199,4.63412
1,0,20,2,1,0.971005,20;18;7;8;6;2,60;54;17;19;14,16,25.744,16,34.3898,61_164,97.1005
1,1,20,2,2,0.0083645,20;19;15;10;9;5;4;3;1;2,61;57;43;26;23;11;8;5;1,37,59.533,37,60.2802,88_235,0.83645
1,3,20,2,3,0.0206307,20;18;16;8;6;2,60;55;47;19;14,19,30.571,19,38.4348,70_195,2.06307
1,0,20,4,1,0.730199,20;18;7;8;6;5;4,60;54;17;19;15;11,17,27.353,17,40.0751,68_176,219.06
1,1,20,4,2,0.0083645,20;19;15;10;9;5;4,61;57;43;26;23;11,23,37.007,23,45.9267,82_221,2.50935
1,4,20,4,4,0.240806,20;18;7;8;9;5;4,60;54;17;21;23;11,26,41.834,26,40.0005,71_186,72.2418
1,3,20,4,3,0.0206307,20;18;16;8;6;5;4,60;55;47;19;15;11,20,32.18,20,44.1201,77_207,6.18921
1,4,20,5,4,0.240806,20;18;7;8;9;5,60;54;17;21;23,24,38.616,24,37.6395,67_175,24.0806
1,1,20,5,2,0.0083645,20;19;15;10;9;5,61;57;43;26;23,21,33.789,21,43.5657,78_210,0.83645
1,0,20,5,1,0.730199,20;18;7;8;6;5,60;54;17;19;15,15,24.135,15,37.7141,64_165,73.0199
1,3,20,5,3,0.0206307,20;18;16;8;6;5,60;55;47;19;15,18,28.962,18,41.7591,73_196,2.06307
1,0,20,6,1,0.971005,20;18;7;8;6,60;54;17;19,11,17.699,11,27.8935,59_150,291.301
1,3,20,6,3,0.0206307,20;18;16;8;6,60;55;47;19,14,22.526,14,31.9385,68_181,6.18921
1,1,20,6,2,0.0083645,20;19;15;10;9;5;6,61;57;43;26;23;12,25,40.225,25,52.3775,84_222,2.50935
1,0,20,7,1,1,20;18;7,60;54,6,9.654,6,6.35878,45_114,500
1,3,20,8,2,0.0206307,20;18;16;8,60;55;47,12,19.308,12,16.6957,62_162,18.5676
1,0,20,8,1,0.979369,20;18;7;8,60;54;17,9,14.481,9,12.6507,53_131,881.432
1,0,20,9,1,0.0184019,20;18;16;10;9,60;55;48;26,14,22.526,14,34.7243,73_189,11.0411
1,2,20,9,3,0.952603,20;18;7;8;9,60;54;17;21,19,30.571,19,27.7301,62_152,571.562
1,1,20,9,2,0.0083645,20;19;15;10;9,61;57;43;26,16,25.744,16,33.6564,73_187,5.0187
1,3,20,9,4,0.00823581,20;18;16;8;6;5;9,60;55;47;19;15;13,23,37.007,23,52.2978,82_209,4.94149
1,5,20,9,5,0.0123949,20;18;16;8;9,60;55;47;21,22,35.398,22,31.7752,71_183,7.43692
1,3,20,10,4,0.00823581,20;22;15;10,63;67;43,14,22.526,14,30.6288,67_173,20.5895
1,0,20,10,1,0.503639,20;18;16;10,60;55;48,11,17.699,11,28.8241,64_163,1259.1
1,1,20,10,2,0.451361,20;19;15;10,61;57;43,13,20.917,13,27.7562,64_161,1128.4
1,7,20,10,6,0.0154471,20;18;7;8;9;10,60;54;17;21;25,22,35.398,22,33.6933,72_177,38.6177
1,2,20,10,3,0.00892213,20;21;22;15;10,62;65;67;43,17,27.353,17,35.8615,88_237,22.3053
1,5,20,10,5,0.0123949,20;18;16;17;10,60;55;49;51,17,27.353,17,32.6528,81_215,30.9872
1,0,20,11,1,0.303894,20;18;16;10;11,60;55;48;27,16,25.744,16,40.8703,75_190,182.336
1,2,20,11,3,0.00892213,20;21;22;15;10;11,62;65;67;43;27,22,35.398,22,47.9077,99_264,5.35328
1,1,20,11,2,0.0083645,20;19;15;10;9;5;4;11,61;57;43;26;23;11;10,29,46.661,29,53.7465,93_231,5.0187
1,9,20,11,6,0.297916,20;19;15;10;11,61;57;43;27,18,28.962,18,39.8024,75_188,178.75
1,3,20,11,4,0.0360778,20;22;23;14;11,63;70;71;40,17,27.353,17,43.6706,90_244,21.6467
1,8,20,11,5,0.344825,20;19;15;14;11,61;57;44;40,16,25.744,16,43.3558,79_202,206.895
1,7,20,12,5,0.0154471,20;22;23;14;11;12,63;70;71;40;33,23,37.007,23,57.937,102_277,7.72354
1,0,20,12,1,0.908612,20;21;24;13;12,62;66;74;38,16,25.744,16,40.3091,90_240,454.306
1,2,20,12,3,0.00892213,20;18;7;8;6;2;1;3;12,60;54;17;19;14;3;2;7,30,48.27,30,48.4296,77_176,4.46106
1,1,20,12,2,0.0083645,20;22;23;24;13;12,63;70;73;74;38,18,28.962,18,44.211,114_318,4.18225
1,3,20,12,4,0.0206307,20;18;16;8;6;5;4;3;12,60;55;47;19;15;11;8;7,28,45.052,28,52.4906,92_222,10.3153
1,8,20,12,6,0.0380236,20;18;7;8;6;5;4;3;12,60;54;17;19;15;11;8;7,25,40.225,25,48.4456,83_191,19.0118
1,0,20,13,1,0.917534,20;21;24;13,62;66;74,13,20.917,13,37.2733,78_202,550.521
1,1,20,13,2,0.0824658,20;22;23;24;13,63;70;73;74,15,24.135,15,41.1752,102_280,49.4795
1,0,20,14,1,0.780479,20;19;15;14,61;57;44,12,19.308,12,28.3727,68_162,390.239
1,1,20,14,2,0.210599,20;22;23;14,63;70;71,13,20.917,13,28.6874,79_204,105.3
1,2,20,14,3,0.00892213,20;21;24;23;14,62;66;76;71,15,24.135,15,32.5884,102_275,4.46106
1,0,20,15,1,0.982842,20;19;15,61;57,7,11.263,7,14.0749,54_118,1081.13
1,2,20,15,2,0.00892213,20;21;22;15,62;65;67,11,17.699,11,22.1802,78_194,9.81434
1,3,20,15,3,0.00823581,20;22;15,63;67,8,12.872,8,16.9476,57_130,9.05939
1,0,20,16,1,1,20;18;16,60;55,7,11.263,7,7.4978,54_115,1600
1,1,20,17,2,0.0083645,20;19;15;10;17,61;57;43;30,21,33.789,21,45.5993,81_191,14.2196
1,0,20,17,1,0.188003,20;19;17,61;58,6,9.654,6,16.793,56_119,319.606
1,2,20,17,3,0.00892213,20;21;22;15;10;17,62;65;67;43;30,25,40.225,25,53.7046,105_267,15.1676
1,3,20,17,4,0.79471,20;18;16;17,60;55;49,9,14.481,9,15.9115,71_164,1351.01
1,0,20,18,1,1,20;18,60,4,6.436,4,4.29217,38_60,400
1,0,20,19,1,0.991078,20;19,61,4,6.436,4,9.82186,39_61,1189.29
1,2,20,19,2,0.00892213,20;21;22;15;19,62;65;67;45,14,22.526,14,26.359,97_239,10.7066
1,0,20,21,1,1,20;21,62,6,9.654,6,8.83023,41_62,1200
1,0,20,22,1,0.991078,20;22,63,5,8.045,5,8.16374,42_63,2378.59
1,2,20,22,2,0.00892213,20;21;22,62;65,8,12.872,8,13.3964,63_127,21.4131
1,0,20,23,1,0.782574,20;22;23,63;70,9,14.481,9,19.8115,65_133,547.802
1,2,20,23,2,0.217426,20;21;24;23,62;66;76,11,17.699,11,23.7125,88_204,152.198
1,0,20,24,1,0.917534,20;21;24,62;66,9,14.481,9,19.8383,65_128,367.014
1,1,20,24,2,0.0824658,20;22;23;24,63;70;73,11,17.699,11,23.7402,89_206,32.9863
1,0,21,1,1,0.976188,21;24;13;12;3;1,66;74;38;35;5,18,28.962,18,39.5206,74_218,97.6188
1,1,21,1,2,0.0083645,21;20;19;15;10;9;5;4;3;1,64;61;57;43;26;23;11;8;5,37,59.533,37,62.8389,107_298,0.83645
1,7,21,1,3,0.0154471,21;22;23;14;11;4;3;1,65;70;71;40;31;8;5,28,45.052,28,56.4477,99_290,1.54471
1,7,21,4,3,0.0154471,21;22;23;14;11;4,65;70;71;40;31,20,32.18,20,48.0954,95_277,3.08942
1,0,21,4,1,0.976188,21;24;13;12;3;4,66;74;38;35;6,18,28.962,18,39.854,77_219,195.238
1,1,21,4,2,0.0083645,21;20;19;15;10;9;5;4,64;61;57;43;26;23;11,29,46.661,29,54.4866,103_285,1.6729
1,0,21,5,1,0.0184019,21;22;15;10;9;5,65;67;43;26;23,19,30.571,19,42.8408,82_224,1.84019
1,1,21,5,2,0.0083645,21;20;19;15;10;9;5,64;61;57;43;26;23,27,43.443,27,52.1256,99_274,0.83645
1,2,21,5,3,0.0469457,21;20;18;7;8;6;5,64;60;54;17;19;15,21,33.789,21,46.274,85_229,4.69457
1,3,21,5,4,0.910841,21;24;13;12;3;4;5,66;74;38;35;6;9,20,32.18,20,42.2216,82_228,91.0841
1,7,21,5,5,0.0154471,21;22;23;14;11;4;5,65;70;71;40;31;9,22,35.398,22,50.463,100_286,1.54471
1,0,21,6,1,0.947997,21;20;18;7;8;6,64;60;54;17;19,17,27.353,17,36.4534,80_214,94.7997
1,4,21,6,4,0.023008,21;24;13;12;3;4;5;6,66;74;38;35;6;9;12,24,38.616,24,51.0334,88_240,2.3008
1,1,21,6,2,0.0083645,21;20;19;15;10;9;5;6,64;61;57;43;26;23;12,31,49.879,31,60.9375,105_286,0.83645
1,3,21,6,3,0.00823581,21;24;13;12;3;1;2;6,66;74;38;35;5;1;4,29,46.661,29,52.1999,82_223,0.823581
1,5,21,6,5,0.0123949,21;20;18;16;8;6,64;60;55;47;19,20,32.18,20,40.4984,89_245,1.23949
1,0,21,7,1,1,21;20;18;7,64;60;54,12,19.308,12,14.9187,66_178,200
1,0,21,8,1,0.979369,21;20;18;7;8,64;60;54;17,15,24.135,15,21.2106,74_195,391.748
1,3,21,8,2,0.0206307,21;20;18;16;8,64;60;55;47,18,28.962,18,25.2557,83_226,8.25227
1,0,21,9,1,0.976188,21;22;15;10;9,65;67;43;26,14,22.526,14,32.9314,77_201,292.857
1,1,21,9,2,0.0083645,21;20;19;15;10;9,64;61;57;43;26,22,35.398,22,42.2163,94_251,2.50935
1,7,21,9,3,0.0154471,21;20;18;7;8;9,64;60;54;17;21,25,40.225,25,36.29,83_216,4.63412
1,0,21,10,1,0.991636,21;22;15;10,65;67;43,11,17.699,11,27.0312,68_175,1189.96
1,1,21,10,2,0.0083645,21;20;19;15;10,64;61;57;43,19,30.571,19,36.3161,85_225,10.0374
1,5,21,11,4,0.0658655,21;22;23;14;11,65;70;71;40,14,22.526,14,40.073,91_246,26.3462
1,0,21,11,1,0.633898,21;24;23;14;11,66;76;71;40,13,20.917,13,38.7413,93_253,253.559
1,6,21,11,5,0.0699946,21;24;13;12;11,66;74;38;36,16,25.744,16,45.2258,81_214,27.9978
1,2,21,11,3,0.221877,21;22;15;10;11,65;67;43;27,16,25.744,16,39.0775,79_202,88.7509
1,1,21,11,2,0.0083645,21;20;19;15;10;9;5;4;11,64;61;57;43;26;23;11;10,35,56.315,35,62.3064,114_295,3.3458
1,0,21,12,1,0.976188,21;24;13;12,66;74;38,10,16.09,10,31.4789,70_178,292.857
1,1,21,12,2,0.0083645,21;20;22;23;24;13;12,64;63;70;73;74;38,24,38.616,24,52.7709,135_382,2.50935
1,7,21,12,3,0.0154471,21;22;23;14;11;12,65;70;71;40;33,20,32.18,20,54.3394,103_279,4.63412
1,0,21,13,1,0.976188,21;24;13,66;74,7,11.263,7,28.4431,58_140,585.713
1,1,21,13,2,0.0083645,21;20;22;23;24;13,64;63;70;73;74,21,33.789,21,49.7351,123_344,5.0187
1,7,21,13,3,0.0154471,21;22;23;24;13,65;70;73;74,12,19.308,12,37.5776,103_282,9.26825
1,0,21,14,1,0.759613,21;24;23;14,66;76;71,9,14.481,9,23.7582,82_213,303.845
1,1,21,14,2,0.0083645,21;20;22;23;14,64;63;70;71,19,30.571,19,37.2473,100_268,3.3458
1,5,21,14,3,0.232022,21;22;23;14,65;70;71,10,16.09,10,25.0898,80_206,92.809
1,0,21,15,1,0.991636,21;22;15,65;67,5,8.045,5,13.35,58_132,793.308
1,1,21,15,2,0.0083645,21;20;19;15,64;61;57,13,20.917,13,22.6348,75_182,6.6916
1,1,21,16,2,0.981598,21;20;18;16,64;60;55,13,20.917,13,16.0577,75_179,588.959
1,0,21,16,1,0.0184019,21;22;15;19;17;16,65;67;45;58;52,12,19.308,12,32.8635,110_287,11.0411
1,7,21,17,4,0.316845,21;20;18;16;17,64;60;55;49,15,24.135,15,24.4714,92_228,190.107
1,0,21,17,1,0.557299,21;22;15;19;17,65;67;45;58,10,16.09,10,24.4999,94_235,334.379
1,1,21,17,2,0.0083645,21;20;19;15;10;17,64;61;57;43;30,27,43.443,27,54.1592,102_255,5.0187
1,2,21,17,3,0.00892213,21;22;15;10;17,65;67;43;30,19,30.571,19,44.8744,85_205,5.35328
